match_id,match_date,round_num,map_name,hero_bans,team,player,Damage Dealt,Damage Mitigated/Eliminations,Environmental Kills/10m,Damage as percent of total output,Time Played,Result,Solo Kills/Deaths Ratio,Healing Done/Eliminations,Environmental Kills,Damage Mitigated/Deaths,Damage Mitigated as percent of total output,Healing Done as percent of total output,Objective Time,Damage Dealt/(Eliminations + Assists),Damage Mitigated/(Eliminations + Assists),Damage Dealt/Eliminations,Damage Dealt/10m,Final Blows/(Eliminations + Assists),Multi Kills/10m,K/D Ratio,Solo Kills/Damage Dealt Ratio,Solo Kills/10m,Damage Mitigated,Final Blows/Eliminations,Deaths/10m,Solo Kills/(Eliminations + Assists) Ratio,Eliminations/10m,Solo Kills/Eliminations Ratio,Healing Done/Deaths,Objective Time/10m,Solo Kills,Assists/10m,Assists,Healing Done,Multi Kills,Deaths,Healing Done/(Eliminations + Assists),Final Blows,(Eliminations + Assists)/Deaths,Damage Mitigated/10m,Eliminations,Solo Kills/Final Blows Ratio,Final Blows/10m,Healing Done/10m,Role,map_type,region,phase,stage
NA_S3_RR_W3_D1_M3,2025-09-21T00:27:16,2,King's Row,Winston,SpaceStation,Sugarfree,9926,221.7,0,67,889,0,0,17.3,0,492.67,30,2,158,354.5,158.36,496.3,6699.21,0.25,0.67,2.22,0,0,4434,0.35,6.07,0,13.5,0,38.44,106.64,0,5.4,8,346,1,9,12.36,7,3.11,2992.58,20,0,4.72,233.52,Damage,Hybrid,NA,Round Robin,S3
NA_S3_RR_W3_D1_M3,2025-09-21T00:27:16,2,King's Row,Winston,SpaceStation,Hawk,12423,971.67,0,42,889,0,0,0,0,1943.33,58,0,115,477.81,672.69,690.17,8384.48,0.23,0,2,0,0,17490,0.33,6.07,0,12.15,0,0,77.62,0,5.4,8,0,0,9,0,6,2.89,11804.27,18,0,4.05,0,Tank,Hybrid,NA,Round Robin,S3
NA_S3_RR_W3_D1_M3,2025-09-21T00:27:16,2,King's Row,Winston,SpaceStation,Cjay,5241,0,0,25,889,0,0,1103.29,0,0,0,75,68,154.15,0,374.36,3537.23,0.09,0,2,0,0,0,0.21,4.72,0,9.45,0,2206.57,45.89,0,13.5,20,15446,0,7,454.29,3,4.86,0,14,0,2.02,10424.75,Support,Hybrid,NA,Round Robin,S3
NA_S3_RR_W3_D1_M3,2025-09-21T00:27:16,2,King's Row,Winston,SpaceStation,Lep,3962,8.33,0,26,889,0,0,1274.22,0,7.5,0,74,72,152.38,2.88,440.22,2674.02,0.08,0,0.9,0,0,75,0.22,6.75,0,6.07,0,1146.8,48.59,0,11.47,17,11468,0,10,441.08,2,2.6,50.62,9,0,1.35,7739.93,Support,Hybrid,NA,Round Robin,S3
NA_S3_RR_W3_D1_M3,2025-09-21T00:27:16,3,Rialto,Widowmaker,Team Liquid,Zeruhh,13296,64.56,0,87,1047,0,0.14,8.26,0,249,11,1,179,492.44,64.56,492.44,7619.48,0.56,0,3.86,0,0.57,1743,0.56,4.01,0.04,15.47,0.04,31.86,102.58,1,0,0,223,0,7,8.26,15,3.86,998.85,27,0.07,8.6,127.79,Damage,Escort,NA,Round Robin,S3
NA_S3_RR_W3_D1_M3,2025-09-21T00:27:16,3,Rialto,Widowmaker,Team Liquid,Tr33,14330,15.77,0,96,1047,0,0.2,8.31,0,41,3,1,102,434.24,12.42,551.15,8212.03,0.52,0,2.6,0,1.15,410,0.65,5.73,0.06,14.9,0.08,21.6,58.45,2,4.01,7,216,0,10,6.55,17,3.3,234.96,26,0.12,9.74,123.78,Damage,Escort,NA,Round Robin,S3
NA_S3_RR_W3_D1_M3,2025-09-21T00:27:16,3,Rialto,Widowmaker,Team Liquid,Infekted,17378,702.59,0,45,1047,0,0,43.66,0,2037.5,52,3,265,457.32,536.18,599.24,9958.74,0.29,0,2.9,0,0,20375,0.38,5.73,0,16.62,0,126.6,151.86,0,5.16,9,1266,0,10,33.32,11,3.8,11676.22,29,0,6.3,725.5,Tank,Escort,NA,Round Robin,S3
NA_S3_RR_W3_D1_M3,2025-09-21T00:27:16,3,Rialto,Widowmaker,Team Liquid,Rupal,8753,31.93,0,34,1047,0,0,1196.57,0,55.88,2,65,146,198.93,10.16,625.21,5016.05,0.07,0,1.75,0,0,447,0.21,4.58,0,8.02,0,2094,83.67,0,17.19,30,16752,0,8,380.73,3,5.5,256.16,14,0,1.72,9600,Support,Escort,NA,Round Robin,S3
NA_S3_RR_W3_D1_M3,2025-09-21T00:27:16,3,Rialto,Widowmaker,Team Liquid,Vega,9376,147.05,0,39,1047,0,0,554.81,0,343.11,13,48,274,228.68,75.32,446.48,5373.07,0.15,0,2.33,0,0,3088,0.29,5.16,0,12.03,0,1294.56,157.02,0,11.46,20,11651,0,9,284.17,6,4.56,1769.63,21,0,3.44,6676.79,Support,Escort,NA,Round Robin,S3
NA_S3_RR_W3_D1_M3,2025-09-21T00:27:16,3,Rialto,Wrecking Ball,SpaceStation,Kronik,14403,7.19,0,95,1047,1,0,23.62,0,15.58,1,4,103,496.66,6.45,553.96,8253.87,0.38,0,2.17,0,0,187,0.42,6.88,0,14.9,0,51.17,59.03,0,1.72,3,614,0,12,21.17,11,2.42,107.16,26,0,6.3,351.86,Damage,Escort,NA,Round Robin,S3
NA_S3_RR_W3_D1_M3,2025-09-21T00:27:16,3,Rialto,Wrecking Ball,SpaceStation,Sugarfree,14777,30,0,94,1047,1,0,4.67,0,73.64,5,1,203,434.62,23.82,547.3,8468.19,0.29,0.57,2.45,0,0,810,0.37,6.3,0,15.47,0,11.45,116.33,0,4.01,7,126,1,11,3.71,10,3.09,464.18,27,0,5.73,72.21,Damage,Escort,NA,Round Robin,S3
NA_S3_RR_W3_D1_M3,2025-09-21T00:27:16,3,Rialto,Wrecking Ball,SpaceStation,Hawk,14458,678.63,0,36,1047,1,0.12,48.14,0,2969,60,4,392,278.04,456.77,413.09,8285.39,0.23,0,4.38,0,0.57,23752,0.34,4.58,0.02,20.06,0.03,210.62,224.64,1,9.74,17,1685,0,8,32.4,12,6.5,13611.46,35,0.08,6.88,965.62,Tank,Escort,NA,Round Robin,S3
NA_S3_RR_W3_D1_M3,2025-09-21T00:27:16,3,Rialto,Wrecking Ball,SpaceStation,Cjay,8956,0,0,31,1047,1,0,1169.88,0,0,0,69,137,218.44,0,526.82,5132.38,0.17,0,1.7,0,0,0,0.41,5.73,0,9.74,0,1988.8,78.51,0,13.75,24,19888,0,10,485.07,7,4.1,0,17,0,4.01,11397.13,Support,Escort,NA,Round Robin,S3
NA_S3_RR_W3_D1_M3,2025-09-21T00:27:16,3,Rialto,Wrecking Ball,SpaceStation,Lep,6006,111.44,0,29,1047,1,0,690.94,0,167.17,10,61,231,146.49,48.93,333.67,3441.83,0.1,0,1.5,0,0,2006,0.22,6.88,0,10.32,0,1036.42,132.38,0,13.18,23,12437,0,12,303.34,4,3.42,1149.57,18,0,2.29,7127.22,Support,Escort,NA,Round Robin,S3
NA_S3_RR_W3_D1_M3,2025-09-21T00:27:16,4,New Queen Street,Cassidy,Team Liquid,Zeruhh,6317,0,0,100,554,0,0,0,0,0,0,0,66,421.13,0,421.13,6841.52,0.53,0,3.75,0,0,0,0.53,4.33,0,16.25,0,0,71.48,0,0,0,0,0,4,0,8,3.75,0,15,0,8.66,0,Damage,Push,NA,Round Robin,S3
NA_S3_RR_W3_D1_M3,2025-09-21T00:27:16,4,New Queen Street,Cassidy,Team Liquid,Tr33,7797,7.64,0,89,554,0,0,79,0,12,1,10,31,649.75,7,708.82,8444.4,0.17,0,1.57,0,0,84,0.18,7.58,0,11.91,0,124.14,33.57,0,1.08,1,869,0,7,72.42,2,1.71,90.97,11,0,2.17,941.16,Damage,Push,NA,Round Robin,S3
NA_S3_RR_W3_D1_M3,2025-09-21T00:27:16,4,New Queen Street,Cassidy,Team Liquid,Infekted,6221,646.67,0,38,554,0,0,38.4,0,1940,59,3,146,365.94,570.59,414.73,6737.55,0.29,0,3,0,0,9700,0.33,5.42,0,16.25,0,115.2,158.12,0,2.17,2,576,0,5,33.88,5,3.4,10505.42,15,0,5.42,623.83,Tank,Push,NA,Round Robin,S3
NA_S3_RR_W3_D1_M3,2025-09-21T00:27:16,4,New Queen Street,Cassidy,Team Liquid,Rupal,3263,0,0,28,554,0,0,1700.8,0,0,0,72,66,203.94,0,652.6,3533.94,0.06,0,0.83,0,0,0,0.2,6.5,0,5.42,0,1417.33,71.48,0,11.91,11,8504,0,6,531.5,1,2.67,0,5,0,1.08,9210.11,Support,Push,NA,Round Robin,S3
NA_S3_RR_W3_D1_M3,2025-09-21T00:27:16,4,New Queen Street,Cassidy,Team Liquid,Vega,3426,203,0,32,554,0,0,697.12,0,324.8,15,52,45,244.71,116,428.25,3710.47,0.21,0,1.6,0,0,1624,0.38,5.42,0,8.66,0,1115.4,48.74,0,6.5,6,5577,0,5,398.36,3,2.8,1758.84,8,0,3.25,6040.07,Support,Push,NA,Round Robin,S3
NA_S3_RR_W3_D1_M3,2025-09-21T00:27:16,4,New Queen Street,Ramattra,SpaceStation,Kronik,7066,0,0,100,554,1,0,0,0,0,0,0,22,441.62,0,441.62,7652.71,0.31,0,3.2,0,0,0,0.31,5.42,0,17.33,0,0,23.83,0,0,0,0,0,5,0,5,3.2,0,16,0,5.42,0,Damage,Push,NA,Round Robin,S3
NA_S3_RR_W3_D1_M3,2025-09-21T00:27:16,4,New Queen Street,Ramattra,SpaceStation,Sugarfree,8835,0,0,100,554,1,0,0,0,0,0,0,41,384.13,0,384.13,9568.59,0.43,0,11.5,0,0,0,0.43,2.17,0,24.91,0,0,44.4,0,0,0,0,0,2,0,10,11.5,0,23,0,10.83,0,Damage,Push,NA,Round Robin,S3
NA_S3_RR_W3_D1_M3,2025-09-21T00:27:16,4,New Queen Street,Ramattra,SpaceStation,Hawk,8369,385.06,0,57,554,1,0,12.56,0,1540.25,42,1,73,380.41,280.05,523.06,9063.9,0.36,0,4,0,0,6161,0.5,4.33,0,17.33,0,50.25,79.06,0,6.5,6,201,0,4,9.14,8,5.5,6672.56,16,0,8.66,217.69,Tank,Push,NA,Round Robin,S3
NA_S3_RR_W3_D1_M3,2025-09-21T00:27:16,4,New Queen Street,Ramattra,SpaceStation,Cjay,4502,0,0,36,554,1,0,886.67,0,0,0,64,22,160.79,0,500.22,4875.81,0.07,0,2.25,0,0,0,0.22,4.33,0,9.75,0,1995,23.83,0,20.58,19,7980,0,4,285,2,7,0,9,0,2.17,8642.6,Support,Push,NA,Round Robin,S3
NA_S3_RR_W3_D1_M3,2025-09-21T00:27:16,4,New Queen Street,Ramattra,SpaceStation,Lep,3255,194.38,0,27,554,1,0,890.38,0,388.75,13,60,36,155,74.05,406.88,3525.27,0.1,0,2,0,0,1555,0.25,4.33,0,8.66,0,1780.75,38.99,0,14.08,13,7123,0,4,339.19,2,5.25,1684.12,8,0,2.17,7714.44,Support,Push,NA,Round Robin,S3
NA_S3_RR_W3_D1_M3,2025-09-21T00:27:16,5,Suravasa,Tracer,Team Liquid,Zeruhh,7961,97.04,0,77,852,1,0.14,4.83,0,318.86,22,1,39,331.71,93,346.13,5606.34,0.29,0,3.29,0,0.7,2232,0.3,4.93,0.04,16.2,0.04,15.86,27.46,1,0.7,1,111,0,7,4.62,7,3.43,1571.83,23,0.14,4.93,78.17,Damage,Flash,NA,Round Robin,S3
NA_S3_RR_W3_D1_M3,2025-09-21T00:27:16,5,Suravasa,Tracer,Team Liquid,Tr33,12752,0,0,96,852,1,0.67,24.36,0,0,0,4,14,554.43,0,579.64,8980.28,0.48,0,3.67,0,2.82,0,0.5,4.23,0.17,15.49,0.18,89.33,9.86,4,0.7,1,536,0,6,23.3,11,3.83,0,22,0.36,7.75,377.46,Damage,Flash,NA,Round Robin,S3
NA_S3_RR_W3_D1_M3,2025-09-21T00:27:16,5,Suravasa,Tracer,Team Liquid,Infekted,10729,631.85,0,46,852,1,0.14,5.35,0,1805.29,54,0,85,466.48,549.43,536.45,7555.63,0.61,0,2.86,0,0.7,12637,0.7,4.93,0.04,14.08,0.05,15.29,59.86,1,2.11,3,107,0,7,4.65,14,3.29,8899.3,20,0.07,9.86,75.35,Tank,Flash,NA,Round Robin,S3
NA_S3_RR_W3_D1_M3,2025-09-21T00:27:16,5,Suravasa,Tracer,Team Liquid,Rupal,6522,8.73,0,44,852,1,0.12,550.8,0,16.38,1,55,16,296.45,5.95,434.8,4592.96,0.27,0.7,1.88,0,0.7,131,0.4,5.63,0.05,10.56,0.07,1032.75,11.27,1,4.93,7,8262,1,8,375.55,6,2.75,92.25,15,0.17,4.23,5818.31,Support,Flash,NA,Round Robin,S3
NA_S3_RR_W3_D1_M3,2025-09-21T00:27:16,5,Suravasa,Tracer,Team Liquid,Vega,4731,130.81,0.7,35,852,1,0,426.06,1,418.6,15,50,27,121.31,53.67,295.69,3331.69,0.03,0,3.2,0,0,2093,0.06,3.52,0,11.27,0,1363.4,19.01,0,16.2,23,6817,0,5,174.79,1,7.8,1473.94,16,0,0.7,4800.7,Support,Flash,NA,Round Robin,S3
NA_S3_RR_W3_D1_M3,2025-09-21T00:27:16,5,Suravasa,Kiriko,SpaceStation,Kronik,8857,4.71,0,99,852,0,0,0,0,9.9,1,0,29,402.59,4.5,421.76,6237.32,0.36,0.7,2.1,0,0,99,0.38,7.04,0,14.79,0,0,20.42,0,0.7,1,0,1,10,0,8,2.2,69.72,21,0,5.63,0,Damage,Flash,NA,Round Robin,S3
NA_S3_RR_W3_D1_M3,2025-09-21T00:27:16,5,Suravasa,Kiriko,SpaceStation,Sugarfree,11783,100.35,0,81,852,0,0,33.55,0,250.88,14,5,40,490.96,83.62,589.15,8297.89,0.33,0,2.5,0,0,2007,0.4,5.63,0,14.08,0,83.88,28.17,0,2.82,4,671,0,8,27.96,8,3,1413.38,20,0,5.63,472.54,Damage,Flash,NA,Round Robin,S3
NA_S3_RR_W3_D1_M3,2025-09-21T00:27:16,5,Suravasa,Kiriko,SpaceStation,Hawk,8397,588.96,0,38,852,0,0,0,0,1935.14,62,0,87,246.97,398.41,365.09,5913.38,0.29,0,3.29,0,0,13546,0.43,4.93,0,16.2,0,0,61.27,0,7.75,11,0,0,7,0,10,4.86,9539.44,23,0,7.04,0,Tank,Flash,NA,Round Robin,S3
NA_S3_RR_W3_D1_M3,2025-09-21T00:27:16,5,Suravasa,Kiriko,SpaceStation,Cjay,5710,49.64,0,31,852,0,0.1,1085.64,0,54.6,3,66,17,228.4,21.84,519.09,4021.13,0.08,0,1.1,0,0.7,546,0.18,7.04,0.04,7.75,0.09,1194.2,11.97,1,9.86,14,11942,0,10,477.68,2,2.5,384.51,11,0.5,1.41,8409.86,Support,Flash,NA,Round Robin,S3
NA_S3_RR_W3_D1_M3,2025-09-21T00:27:16,5,Suravasa,Kiriko,SpaceStation,Lep,4620,150.29,0,32,852,0,0,560.93,0,300.57,14,54,28,184.8,84.16,330,3253.52,0.2,0,2,0,0,2104,0.36,4.93,0,9.86,0,1121.86,19.72,0,7.75,11,7853,0,7,314.12,5,3.57,1481.69,14,0,3.52,5530.28,Support,Flash,NA,Round Robin,S3
NA_S3_RR_W3_D2_M1,2025-09-21T20:43:10,1,Ilios,Wuyang,DhillDucks,Rzr,10356,0,0,100,782,0,0,0,0,0,0,0,108,545.05,0,545.05,7945.78,0.53,0,3.8,0,0,0,0.53,3.84,0,14.58,0,0,82.86,0,0,0,0,0,5,0,10,3.8,0,19,0,7.67,0,Damage,Control,NA,Round Robin,S3
NA_S3_RR_W3_D2_M1,2025-09-21T20:43:10,1,Ilios,Wuyang,DhillDucks,Karmez,10616,79.33,0,90,782,0,0,0,0,170,10,0,103,707.73,79.33,707.73,8145.27,0.27,0,2.14,0,0,1190,0.27,5.37,0,11.51,0,0,79.03,0,0,0,0,0,7,0,4,2.14,913.04,15,0,3.07,0,Damage,Control,NA,Round Robin,S3
NA_S3_RR_W3_D2_M1,2025-09-21T20:43:10,1,Ilios,Wuyang,DhillDucks,Baz,11506,554.38,0,56,782,0,0,0,0,1267.14,44,0,127,547.9,422.38,719.12,8828.13,0.19,0.77,2.29,0,0,8870,0.25,5.37,0,12.28,0,0,97.44,0,3.84,5,0,1,7,0,4,3,6805.63,16,0,3.07,0,Tank,Control,NA,Round Robin,S3
NA_S3_RR_W3_D2_M1,2025-09-21T20:43:10,1,Ilios,Wuyang,DhillDucks,Redex,6189,65.61,0,38,782,0,0,501.67,0,118.1,7,55,93,182.03,34.74,343.83,4748.59,0.15,0,1.8,0,0,1181,0.28,7.67,0,13.81,0,903,71.36,0,12.28,16,9030,0,10,265.59,5,3.4,906.14,18,0,3.84,6928.39,Support,Control,NA,Round Robin,S3
NA_S3_RR_W3_D2_M1,2025-09-21T20:43:10,1,Ilios,Wuyang,DhillDucks,Frothyfilly7,7513,0,0,40,782,0,0,1592.43,0,0,0,60,53,313.04,0,1073.29,5764.45,0.12,0,0.88,0,0,0,0.43,6.14,0,5.37,0,1393.38,40.66,0,13.04,17,11147,0,8,464.46,3,3,0,7,0,2.3,8552.69,Support,Control,NA,Round Robin,S3
NA_S3_RR_W3_D2_M1,2025-09-21T20:43:10,1,Ilios,Reaper,Team Z,Peace,9609,80.26,0,82,782,1,0,14.13,0,307.67,16,3,66,417.78,80.26,417.78,7372.63,0.22,0,3.83,0,0,1846,0.22,4.6,0,17.65,0,54.17,50.64,0,0,0,325,0,6,14.13,5,3.83,1416.37,23,0,3.84,249.36,Damage,Control,NA,Round Robin,S3
NA_S3_RR_W3_D2_M1,2025-09-21T20:43:10,1,Ilios,Reaper,Team Z,Ryan,9130,0,0,100,782,1,0.17,0,0,0,0,0,153,314.83,0,314.83,7005.12,0.48,0,4.83,0,0.77,0,0.48,4.6,0.03,22.25,0.03,0,117.39,1,0,0,0,0,6,0,14,4.83,0,29,0.07,10.74,0,Damage,Control,NA,Round Robin,S3
NA_S3_RR_W3_D2_M1,2025-09-21T20:43:10,1,Ilios,Reaper,Team Z,Astro,9929,301.05,0.77,56,782,1,0,60.55,1,1655.75,37,7,141,381.88,254.73,451.32,7618.16,0.27,0,5.5,0,0,6623,0.32,3.07,0,16.88,0,333,108.18,0,3.07,4,1332,0,4,51.23,7,6.5,5081.59,22,0,5.37,1021.99,Tank,Control,NA,Round Robin,S3
NA_S3_RR_W3_D2_M1,2025-09-21T20:43:10,1,Ilios,Reaper,Team Z,Hanbei,6825,0,0,51,782,1,0,442,0,0,0,49,72,200.74,0,455,5236.57,0.12,0,2.5,0,0,0,0.27,4.6,0,11.51,0,1105,55.24,0,14.58,19,6630,0,6,195,4,5.67,0,15,0,3.07,5086.96,Support,Control,NA,Round Robin,S3
NA_S3_RR_W3_D2_M1,2025-09-21T20:43:10,1,Ilios,Reaper,Team Z,Cinnabar,5357,110.82,0,35,782,1,0,466.59,0,471,12,52,57,167.41,58.88,315.12,4110.23,0.19,0,4.25,0,0,1884,0.35,3.07,0,13.04,0,1983,43.73,0,11.51,15,7932,0,4,247.88,6,8,1445.52,17,0,4.6,6085.93,Support,Control,NA,Round Robin,S3
NA_S3_RR_W3_D2_M1,2025-09-21T20:43:10,2,King's Row,Winston,DhillDucks,Rzr,8516,10.94,0,98,870,0,0.11,0.41,0,20.67,2,0,120,473.11,10.33,500.94,5873.1,0.39,0,1.89,0,0.69,186,0.41,6.21,0.06,11.72,0.06,0.78,82.76,1,0.69,1,7,0,9,0.39,7,2,128.28,17,0.14,4.83,4.83,Damage,Hybrid,NA,Round Robin,S3
NA_S3_RR_W3_D2_M1,2025-09-21T20:43:10,2,King's Row,Winston,DhillDucks,Karmez,10823,43.47,0,84,870,0,0,68.37,0,91.78,6,10,65,541.15,41.3,569.63,7464.14,0.45,0,2.11,0,0,826,0.47,6.21,0,13.1,0,144.33,44.83,0,0.69,1,1299,0,9,64.95,9,2.22,569.66,19,0,6.21,895.86,Damage,Hybrid,NA,Round Robin,S3
NA_S3_RR_W3_D2_M1,2025-09-21T20:43:10,2,King's Row,Winston,DhillDucks,Baz,10532,484.11,0,53,870,0,0,35.83,0,968.22,44,3,180,405.08,335.15,585.11,7263.45,0.27,0,2,0,0,8714,0.39,6.21,0,12.41,0,71.67,124.14,0,5.52,8,645,0,9,24.81,7,2.89,6009.66,18,0,4.83,444.83,Tank,Hybrid,NA,Round Robin,S3
NA_S3_RR_W3_D2_M1,2025-09-21T20:43:10,2,King's Row,Winston,DhillDucks,Redex,6585,21.65,0,35,870,0,0.12,697.65,0,46,2,63,101,235.18,13.14,387.35,4541.38,0.14,0,2.12,0,0.69,368,0.24,5.52,0.04,11.72,0.06,1482.5,69.66,1,7.59,11,11860,0,8,423.57,4,3.5,253.79,17,0.25,2.76,8179.31,Support,Hybrid,NA,Round Robin,S3
NA_S3_RR_W3_D2_M1,2025-09-21T20:43:10,2,King's Row,Winston,DhillDucks,Frothyfilly7,8742,0,0,36,870,0,0.12,1210.23,0,0,0,64,59,291.4,0,672.46,6028.97,0.17,0,1.62,0,0.69,0,0.38,5.52,0.03,8.97,0.08,1966.62,40.69,1,11.72,17,15733,0,8,524.43,5,3.75,0,13,0.2,3.45,10850.34,Support,Hybrid,NA,Round Robin,S3
NA_S3_RR_W3_D2_M1,2025-09-21T20:43:10,2,King's Row,Lucio,Team Z,Peace,11748,175.38,0,75,870,1,0.1,12.1,0,368.3,23,2,63,510.78,160.13,559.43,8102.07,0.26,0,2.1,0,0.69,3683,0.29,6.9,0.04,14.48,0.05,25.4,43.45,1,1.38,2,254,0,10,11.04,6,2.3,2540,21,0.17,4.14,175.17,Damage,Hybrid,NA,Round Robin,S3
NA_S3_RR_W3_D2_M1,2025-09-21T20:43:10,2,King's Row,Lucio,Team Z,Ryan,9644,0,0,100,870,1,0.12,0,0,0,0,0,103,438.36,0,438.36,6651.03,0.5,0,2.75,0,0.69,0,0.5,5.52,0.05,15.17,0.05,0,71.03,1,0,0,0,0,8,0,11,2.75,0,22,0.09,7.59,0,Damage,Hybrid,NA,Round Robin,S3
NA_S3_RR_W3_D2_M1,2025-09-21T20:43:10,2,King's Row,Lucio,Team Z,Astro,11963,886.08,0,35,870,1,0,45.83,0,3544.33,62,3,204,443.07,787.63,498.46,8250.34,0.41,1.38,4,0,0,21266,0.46,4.14,0,16.55,0,183.33,140.69,0,2.07,3,1100,2,6,40.74,11,4.5,14666.21,24,0,7.59,758.62,Tank,Hybrid,NA,Round Robin,S3
NA_S3_RR_W3_D2_M1,2025-09-21T20:43:10,2,King's Row,Lucio,Team Z,Hanbei,7494,0,0,33,870,1,0,900.94,0,0,0,67,52,159.45,0,440.82,5168.28,0.09,0,4.25,0,0,0,0.24,2.76,0,11.72,0,3829,35.86,0,20.69,30,15316,0,4,325.87,4,11.75,0,17,0,2.76,10562.76,Support,Hybrid,NA,Round Robin,S3
NA_S3_RR_W3_D2_M1,2025-09-21T20:43:10,2,King's Row,Lucio,Team Z,Cinnabar,11289,25.5,0,53,870,1,0.25,305.77,0,191.25,4,43,87,268.79,18.21,376.3,7785.52,0.24,1.38,7.5,0,0.69,765,0.33,2.76,0.02,20.69,0.03,2293.25,60,1,8.28,12,9173,2,4,218.4,10,10.5,527.59,30,0.1,6.9,6326.21,Support,Hybrid,NA,Round Robin,S3
NA_S3_RR_W3_D2_M1,2025-09-21T20:43:10,3,Suravasa,Tracer,DhillDucks,Rzr,6761,0,0,84,479,0,0,98.85,0,0,0,16,35,520.08,0,520.08,8468.89,0.08,0,2.6,0,0,0,0.08,6.26,0,16.28,0,257,43.84,0,0,0,1285,0,5,98.85,1,2.6,0,13,0,1.25,1609.6,Damage,Flash,NA,Round Robin,S3
NA_S3_RR_W3_D2_M1,2025-09-21T20:43:10,3,Suravasa,Tracer,DhillDucks,Karmez,5308,124.25,0,84,479,0,0,0,0,142,16,0,12,663.5,124.25,663.5,6648.85,0.88,0,1.14,0,0,994,0.88,8.77,0,10.02,0,0,15.03,0,0,0,0,0,7,0,7,1.14,1245.09,8,0,8.77,0,Damage,Flash,NA,Round Robin,S3
NA_S3_RR_W3_D2_M1,2025-09-21T20:43:10,3,Suravasa,Tracer,DhillDucks,Baz,8136,436.6,0,59,479,0,0,123.5,0,623.71,32,9,46,542.4,291.07,813.6,10191.23,0.13,0,1.43,0,0,4366,0.2,8.77,0,12.53,0,176.43,57.62,0,6.26,5,1235,0,7,82.33,2,2.14,5468.89,10,0,2.51,1546.97,Tank,Flash,NA,Round Robin,S3
NA_S3_RR_W3_D2_M1,2025-09-21T20:43:10,3,Suravasa,Tracer,DhillDucks,Redex,3891,155.5,0,45,479,0,0,647.33,0,103.67,11,45,13,324.25,77.75,648.5,4873.9,0.17,0,0.67,0,0,933,0.33,11.27,0,7.52,0,431.56,16.28,0,7.52,6,3884,0,9,323.67,2,1.33,1168.68,6,0,2.51,4865.14,Support,Flash,NA,Round Robin,S3
NA_S3_RR_W3_D2_M1,2025-09-21T20:43:10,3,Suravasa,Tracer,DhillDucks,Frothyfilly7,4644,0,0,39,479,0,0,1210.67,0,0,0,61,8,331.71,0,774,5817.12,0.14,0,0.75,0,0,0,0.33,10.02,0,7.52,0,908,10.02,0,10.02,8,7264,0,8,518.86,2,1.75,0,6,0,2.51,9098.96,Support,Flash,NA,Round Robin,S3
NA_S3_RR_W3_D2_M1,2025-09-21T20:43:10,3,Suravasa,Zarya,Team Z,Peace,7200,127.45,0,73,479,1,0,5.3,0,364.14,26,1,28,360,127.45,360,9018.79,0.35,0,2.86,0,0,2549,0.35,8.77,0,25.05,0,15.14,35.07,0,0,0,106,0,7,5.3,7,2.86,3192.9,20,0,8.77,132.78,Damage,Flash,NA,Round Robin,S3
NA_S3_RR_W3_D2_M1,2025-09-21T20:43:10,3,Suravasa,Zarya,Team Z,Ryan,7832,0,0,84,479,1,0,70.27,0,0,0,16,48,356,0,356,9810.44,0.32,0,7.33,0,0,0,0.32,3.76,0,27.56,0,515.33,60.13,0,0,0,1546,0,3,70.27,7,7.33,0,22,0,8.77,1936.53,Damage,Flash,NA,Round Robin,S3
NA_S3_RR_W3_D2_M1,2025-09-21T20:43:10,3,Suravasa,Zarya,Team Z,Astro,6526,225.43,0,57,479,1,0,9.52,0,4734,41,2,50,241.7,175.33,310.76,8174.53,0.3,0,21,0,0,4734,0.38,1.25,0,26.3,0,200,62.63,0,7.52,6,200,0,1,7.41,8,27,5929.85,21,0,10.02,250.52,Tank,Flash,NA,Round Robin,S3
NA_S3_RR_W3_D2_M1,2025-09-21T20:43:10,3,Suravasa,Zarya,Team Z,Hanbei,5405,0,0,44,479,1,0.5,388.67,0,0,0,56,15,142.24,0,300.28,6770.35,0.16,0,9,0,1.25,0,0.33,2.51,0.03,22.55,0.06,3498,18.79,1,25.05,20,6996,0,2,184.11,6,19,0,18,0.17,7.52,8763.26,Support,Flash,NA,Round Robin,S3
NA_S3_RR_W3_D2_M1,2025-09-21T20:43:10,3,Suravasa,Zarya,Team Z,Cinnabar,3625,54.83,0,39,479,1,0,186.91,0,1261,14,47,19,90.62,31.52,157.61,4540.71,0.18,0,23,0,0,1261,0.3,1.25,0,28.81,0,4299,23.8,0,21.29,17,4299,0,1,107.48,7,40,1579.54,23,0,8.77,5384.97,Support,Flash,NA,Round Robin,S3
NA_S3_RR_W3_D2_M2,2025-09-21T22:08:55,1,Lijiang Tower,Lucio,Extinction,Vision,5277,0,0,94,435,0,0,112.33,0,0,0,6,5,1759,0,1759,7278.62,0.33,0,0.5,0,0,0,0.33,8.28,0,4.14,0,56.17,6.9,0,0,0,337,0,6,112.33,1,0.5,0,3,0,1.38,464.83,Damage,Control,NA,Round Robin,S3
