region,stage,phase,match_id,match_date,round_num,map_name,map_type,team,Damage Dealt,Damage Mitigated/Eliminations,Environmental Kills/10m,Damage as percent of total output,Time Played,Solo Kills/Deaths Ratio,Healing Done/Eliminations,Environmental Kills,Damage Mitigated/Deaths,Damage Mitigated as percent of total output,Healing Done as percent of total output,Objective Time,Damage Dealt/(Eliminations + Assists),Damage Mitigated/(Eliminations + Assists),Damage Dealt/Eliminations,Damage Dealt/10m,Final Blows/(Eliminations + Assists),Multi Kills/10m,K/D Ratio,Solo Kills/Damage Dealt Ratio,Solo Kills/10m,Damage Mitigated,Final Blows/Eliminations,Deaths/10m,Solo Kills/(Eliminations + Assists) Ratio,Eliminations/10m,Solo Kills/Eliminations Ratio,Healing Done/Deaths,Objective Time/10m,Solo Kills,Assists/10m,Assists,Healing Done,Multi Kills,Deaths,Healing Done/(Eliminations + Assists),Final Blows,(Eliminations + Assists)/Deaths,Damage Mitigated/10m,Eliminations,Solo Kills/Final Blows Ratio,Final Blows/10m,Healing Done/10m,Role,hero_bans,Result
EMEA,S2,Round Robin,EMEA_S2_RR_W1_D1_M2,2025-05-10T20:22:37,4,Colosseo,Push,Twisted Minds,31150,1015.1999999999999,0.0,281,3125.0,0.54,1166.55,0.0,2629.0,92,128,198.0,1272.14,636.37,1604.6,29904.0,1.4000000000000001,0.0,14.68,0,2.88,16680,1.79,31.68,0.12,85.44,0.13,1728.0,190.07999999999998,3.0,31.68,33,13478,0.0,33,582.79,34.0,19.13,16012.8,89,0.33,32.64,12938.880000000001,DamageDamageTankSupportSupport,Mauga,1
EMEA,S2,Round Robin,EMEA_S2_RR_W1_D1_M2,2025-05-10T20:22:37,5,Dorado,Escort,Al qadsiah,41669,388.8,0.0,298,3250.0,3.0,1002.6299999999999,0.0,8324.0,78,124,617.0,992.17,264.02,1333.46,38463.7,1.26,0.0,116.5,0,3.69,12456,1.7,5.54,0.11,140.31,0.12,22680.0,569.54,4.0,69.23,75,22680,0.0,6,424.85,52.0,184.5,11497.85,152,0.32,48.0,20935.379999999997,DamageDamageTankSupportSupport,Freja,1
EMEA,S2,Round Robin,EMEA_S2_RR_W1_D1_M2,2025-05-10T20:22:37,5,Dorado,Escort,Twisted Minds,16161,10906.75,0.0,105,1950.0,0.0,11522.25,0.0,1134.37,59,136,144.0,5671.5,5503.1,13633.5,14917.84,0.4,0.0,0.56,0,0.0,11404,0.5,28.61,0.0,5.53,0.0,1618.4,132.92,0.0,6.46,7,16827,0.0,31,3315.27,2.0,1.25,10526.77,6,0.0,1.85,15532.61,Damage-TankSupportSupport,Dva,0
EMEA,S2,Round Robin,EMEA_S2_RR_W1_D2_M1,2025-05-11T17:46:25,1,Oasis,Control,Frost Tails,31998,1310.05,0.0,295,2765.0,0.0,1968.8899999999999,0.0,1427.26,81,125,217.0,3213.71,992.52,3979.14,34717.54,1.3900000000000001,0.0,6.33,0,0.0,10029,1.7200000000000002,35.79,0.0,43.379999999999995,0.0,2980.86,235.43,0.0,19.52,18,15760,0.0,33,1017.55,14.0,9.71,10881.37,40,0.0,15.19,17099.46,DamageDamageTankSupportSupport,Dva,0
EMEA,S2,Round Robin,EMEA_S2_RR_W1_D2_M1,2025-05-11T17:46:25,1,Oasis,Control,Team Peps,34208,581.3900000000001,1.08,292,2765.0,0.0,1322.47,1.0,3098.6,78,130,251.0,1365.7,412.42,1841.6200000000001,37115.37,1.29,2.16,44.9,0,0.0,11077,1.6600000000000001,15.18,0.0,98.72999999999999,0.0,14952.4,272.32,0.0,53.15,49,19344,2.0,14,542.05,32.0,77.0,12018.439999999999,91,0.0,34.71,20988.059999999998,DamageDamageTankSupportSupport,Juno,1
EMEA,S2,Round Robin,EMEA_S2_RR_W1_D2_M1,2025-05-11T17:46:25,2,Dorado,Escort,Frost Tails,35925,1639.8,0.0,307,3355.0,0.22,4176.05,0.0,5466.0,66,128,267.0,3607.53,863.05,5354.64,32123.71,1.6099999999999999,1.78,6.91,0,1.79,16398,2.05,27.72,0.29,31.3,0.29,3309.99,238.75,2.0,19.67,22,18401,2.0,31,1771.08,14.0,12.06,14662.89,35,0.33,12.52,16453.95,DamageDamageTankSupportSupport,Brigitte,0
EMEA,S2,Round Robin,EMEA_S2_RR_W1_D2_M1,2025-05-11T17:46:25,2,Dorado,Escort,Team Peps,37392,974.0899999999999,0.0,289,3355.0,0.7,2186.1499999999996,0.0,8497.4,79,132,444.0,2005.5,656.8299999999999,2788.76,33435.479999999996,1.65,0.0,27.8,0,1.78,17497,2.2,12.52,0.11000000000000001,59.91,0.15000000000000002,8733.029999999999,397.02,2.0,42.92,48,22239,0.0,14,729.78,31.0,47.8,15645.61,67,0.28,27.72,19885.85,DamageDamageTankSupportSupport,Hazard,1
EMEA,S2,Round Robin,EMEA_S2_RR_W1_D2_M1,2025-05-11T17:46:25,3,Runasapi,Push,Frost Tails,36234,901.1800000000001,0.0,297,3070.0,0.28,2058.85,0.0,1799.5,84,119,491.0,2257.05,475.66999999999996,3322.6600000000003,35407.81,1.4200000000000002,0.98,9.45,0,1.96,11565,1.9000000000000001,34.2,0.14,61.56,0.16999999999999998,3533.22,479.8,2.0,38.11,39,19418,1.0,35,820.12,24.0,16.03,11301.31,63,0.45,23.45,18975.239999999998,DamageDamageTankSupportSupport,Lucio,0
EMEA,S2,Round Robin,EMEA_S2_RR_W1_D2_M1,2025-05-11T17:46:25,3,Runasapi,Push,Team Peps,34957,976.0600000000001,0.0,262,3070.0,0.0,1355.8400000000001,0.0,4919.58,106,132,319.0,1244.7,538.37,1634.23,34159.93,1.23,3.92,23.0,0,0.0,21341,1.65,23.450000000000003,0.0,100.65,0.0,4938.42,311.73,0.0,60.58,62,22223,4.0,24,603.8,35.0,36.25,20854.4,103,0.0,34.2,21716.29,DamageDamageTankSupportSupport,Sojourn,1
EMEA,S2,Round Robin,EMEA_S2_RR_W1_D2_M2,2025-05-11T19:58:26,1,Oasis,Control,Quick Esports,44230,1061.45,0.0,303,3860.0,0.62,2606.7200000000003,0.0,1976.74,70,126,371.0,2953.15,691.9300000000001,3801.87,34375.65,1.47,0.0,7.42,0,3.8900000000000006,17932,1.79,35.75,0.22,47.4,0.33,2058.33,288.33,5.0,20.98,27,21585,0.0,46,1360.1799999999998,25.0,10.11,13936.79,61,0.8300000000000001,19.42,16775.91,DamageDamageTankSupportSupport,Orisa,0
EMEA,S2,Round Robin,EMEA_S2_RR_W1_D2_M2,2025-05-11T19:58:26,1,Oasis,Control,Virtuspro,49822,623.41,0.0,302,3860.0,0.2,1651.3400000000001,0.0,3552.23,71,125,532.0,1682.46,437.92999999999995,2255.2,38721.76,1.5,0.0,23.77,0,0.78,17992,2.06,19.43,0.03,88.6,0.03,6370.629999999999,413.46,1.0,48.96,63,25622,0.0,25,595.76,45.0,39.4,13983.420000000002,114,0.08,34.97,19913.47,DamageDamageTankSupportSupport,Torbjorn,1
EMEA,S2,Round Robin,EMEA_S2_RR_W1_D2_M2,2025-05-11T19:58:26,2,Circuit Royal,Escort,Quick Esports,55112,1076.2,0.0,265,4815.0,0.33999999999999997,1981.39,0.0,3629.62,89,146,579.0,1763.3899999999999,782.11,2196.78,34337.69,1.3900000000000001,0.0,15.77,0,1.87,24739,1.7,23.05,0.09000000000000001,72.89,0.11000000000000001,5053.1,360.75,3.0,42.98,69,36317,0.0,37,730.52,44.0,25.77,15413.7,117,0.42000000000000004,27.419999999999998,22627.42,DamageDamageTankSupportSupport,Mei,1
EMEA,S2,Round Robin,EMEA_S2_RR_W1_D2_M2,2025-05-11T19:58:26,2,Circuit Royal,Escort,Virtuspro,59885,1032.56,0.0,286,4815.0,0.55,1828.73,0.0,2431.57,83,131,570.0,2370.35,829.07,3053.7799999999997,37311.520000000004,1.52,1.8599999999999999,11.28,0,3.12,23903,1.85,27.410000000000004,0.2,60.43,0.3,3737.58,355.14,5.0,27.41,44,30188,3.0,44,869.53,37.0,16.52,14892.84,97,1.0,23.05,18808.72,DamageDamageTankSupportSupport,Dva,0
EMEA,S2,Round Robin,EMEA_S2_RR_W1_D2_M2,2025-05-11T19:58:26,3,New Junk City,Flash,Quick Esports,48434,533.03,0.0,284,4950.0,0.63,954.4100000000001,0.0,2334.75,83,133,362.0,1178.98,397.69,1429.3899999999999,29353.940000000002,1.3900000000000001,0.0,17.080000000000002,0,3.64,18478,1.71,30.9,0.16999999999999998,96.98,0.16999999999999998,1947.1200000000001,219.4,6.0,38.79,64,23719,0.0,51,453.09,57.0,22.75,11198.79,160,0.38,34.54,14375.16,DamageDamageTankSupportSupport,Symmetra,1
EMEA,S2,Round Robin,EMEA_S2_RR_W1_D2_M2,2025-05-11T19:58:26,3,New Junk City,Flash,Virtuspro,48083,522.23,0.0,312,4950.0,0.33,866.01,0.0,1262.32,74,114,318.0,1245.64,324.02,1750.11,29141.21,1.33,2.44,11.879999999999999,0,2.43,15033,1.8,34.54,0.08,81.22,0.15000000000000002,1555.53,192.73,4.0,43.03,71,18658,4.0,57,420.81,51.0,17.87,9110.9,134,0.35,30.9,11307.869999999999,DamageDamageTankSupportSupport,Kiriko,0
EMEA,S2,Round Robin,EMEA_S2_RR_W1_D2_M2,2025-05-11T19:58:26,4,Midtown,Hybrid,Quick Esports,50965,1188.8700000000001,0.0,284,4820.0,0.23,3411.95,0.0,2591.7,89,125,570.0,2089.88,866.8399999999999,3337.42,31720.95,1.46,0.0,7.699999999999999,0,1.87,24231,2.15,34.23,0.12,51.66,0.13,2241.1,354.78,3.0,24.270000000000003,39,23752,0.0,55,1028.79,36.0,11.350000000000001,15081.54,83,0.43,22.42,14783.41,DamageDamageTankSupportSupport,Sigma,0
EMEA,S2,Round Robin,EMEA_S2_RR_W1_D2_M2,2025-05-11T19:58:26,4,Midtown,Hybrid,Virtuspro,54720,775.89,0.0,279,4820.0,0.46,1192.73,0.0,4911.7,89,132,622.0,1524.31,506.72999999999996,1922.65,34058.1,1.38,0.0,22.84,0,1.8599999999999999,29137,1.8399999999999999,22.4,0.06,90.87,0.11,3998.1,387.14,3.0,44.19,71,28193,0.0,36,620.6899999999999,55.0,33.91,18135.06,146,0.39,34.24,17547.51,DamageDamageTankSupportSupport,Brigitte,1
EMEA,S2,Round Robin,EMEA_S2_RR_W1_D2_M2,2025-05-11T19:58:26,5,Runasapi,Push,Quick Esports,29598,782.5,0.0,278,3135.0,0.29,1801.13,0.0,1172.97,85,139,510.0,1276.0,386.66999999999996,1636.74,28323.45,1.42,0.0,11.18,0,1.91,9304,1.6,37.33,0.09,78.47,0.1,2227.13,488.04,2.0,39.24,41,18847,0.0,39,702.84,31.0,16.12,8903.35,82,0.15,29.66,18035.41,DamageDamageTankSupportSupport,Kiriko,0
EMEA,S2,Round Robin,EMEA_S2_RR_W1_D2_M2,2025-05-11T19:58:26,5,Runasapi,Push,Virtuspro,35918,487.77,0.0,298,3135.0,0.6000000000000001,864.8299999999999,0.0,1868.0,80,120,351.0,1367.93,330.66999999999996,1711.71,34371.3,1.32,0.0,17.6,0,2.87,11206,1.8599999999999999,30.62,0.09000000000000001,101.43,0.12000000000000001,2357.75,335.9,3.0,50.72,53,14911,0.0,32,379.22,39.0,25.96,10723.44,106,0.28,37.31,14268.89,DamageDamageTankSupportSupport,Ramattra,1
EMEA,S2,Round Robin,EMEA_S2_RR_W1_D2_M3,2025-05-11T21:21:13,1,Oasis,Control,Al qadsiah,41385,328.6,0.0,315,4175.0,0.17,1467.0900000000001,0.0,1182.73,48,138,349.0,1146.16,218.07,1603.13,29737.72,1.4,0.0,17.41,0,0.72,8338,1.87,28.03,0.03,91.97999999999999,0.03,3468.8900000000003,250.77,1.0,40.24,56,26795,0.0,39,656.87,49.0,24.9,5991.38,128,0.08,35.21,19253.9,DamageDamageTankSupportSupport,Brigitte,1
EMEA,S2,Round Robin,EMEA_S2_RR_W1_D2_M3,2025-05-11T21:21:13,1,Oasis,Control,The Ultimates,51287,706.75,0.0,335,4175.0,0.32999999999999996,916.81,0.0,1230.87,56,108,324.0,1951.56,607.89,2422.54,36852.93,1.47,0.0,11.55,0,2.16,12651,1.88,35.22,0.08,75.45,0.14,1534.28,232.81,3.0,28.75,40,17070,0.0,49,490.71000000000004,39.0,15.33,9090.54,105,0.48000000000000004,28.02,12265.86,DamageDamageTankSupportSupport,Dva,0
EMEA,S2,Round Robin,EMEA_S2_RR_W1_D2_M3,2025-05-11T21:21:13,2,Watchpoint Gibraltar,Escort,Al qadsiah,26485,1218.5700000000002,0.0,275,2650.0,0.7,1848.87,0.0,4184.95,111,114,255.0,1210.14,644.3399999999999,1948.65,29983.02,1.23,3.3899999999999997,16.05,0,3.3899999999999997,17548,1.56,26.04,0.14,80.39,0.16999999999999998,2958.2,288.68,3.0,49.81,44,14791,3.0,23,605.86,26.0,25.4,19865.66,71,0.41000000000000003,29.43,16744.53,DamageDamageTankSupportSupport,Winston,0
EMEA,S2,Round Robin,EMEA_S2_RR_W1_D2_M3,2025-05-11T21:21:13,2,Watchpoint Gibraltar,Escort,The Ultimates,28775,992.3500000000001,0.0,293,2650.0,0.34,1444.4499999999998,0.0,3243.2,91,115,240.0,1607.6599999999999,590.65,2193.44,32575.48,1.3,0.0,16.79,0,2.26,13594,1.7400000000000002,29.43,0.13,71.32,0.19,1970.25,271.7,2.0,35.089999999999996,31,13000,0.0,26,650.0,23.0,22.25,15389.43,63,0.5800000000000001,26.040000000000003,14716.98,DamageDamageTankSupportSupport,Lucio,1
EMEA,S2,Round Robin,EMEA_S2_RR_W1_D2_M3,2025-05-11T21:21:13,3,New Junk City,Flash,Al qadsiah,27900,440.51,0.0,272,2675.0,0.0,1016.24,0.0,2808.05,80,149,110.0,1034.82,266.5,1393.0900000000001,31289.72,1.32,2.24,28.97,0,0.0,10002,1.8699999999999999,21.310000000000002,0.0,117.75,0.0,6563.7,123.36,0.0,76.26,68,20155,2.0,19,496.27,38.0,49.84,11217.21,105,0.0,42.61,22603.730000000003,DamageDamageTankSupportSupport,Ana,1
EMEA,S2,Round Robin,EMEA_S2_RR_W1_D2_M3,2025-05-11T21:21:13,3,New Junk City,Flash,The Ultimates,30666,1063.92,0.0,303,2675.0,0.0,1249.79,0.0,1188.71,79,118,97.0,2298.5,762.1700000000001,3025.76,34391.78,1.41,1.12,7.0600000000000005,0,0.0,10310,1.74,42.61,0.0,58.32,0.0,1727.93,108.78,0.0,31.4,28,11604,1.0,38,531.97,19.0,10.96,11562.62,52,0.0,21.3,13013.83,DamageDamageTankSupportSupport,Sojourn,0
EMEA,S2,Round Robin,EMEA_S2_RR_W1_D2_M3,2025-05-11T21:21:13,4,Colosseo,Push,Al qadsiah,38526,381.68,0.0,316,3210.0,0.29000000000000004,1006.22,0.0,1515.75,52,132,320.0,1261.88,221.70000000000002,1648.72,36005.619999999995,1.2,0.0,15.620000000000001,0,1.86,9737,1.75,35.53,0.07,104.67,0.1,2603.3,299.06,2.0,57.94,62,20148,0.0,38,466.9,40.0,24.04,9100.0,112,0.29000000000000004,37.39,18829.909999999996,DamageDamageTankSupportSupport,Orisa,1
EMEA,S2,Round Robin,EMEA_S2_RR_W1_D2_M3,2025-05-11T21:21:13,4,Colosseo,Push,The Ultimates,42865,659.2,0.0,311,3210.0,0.0,1226.92,0.0,1271.75,62,127,763.0,1581.53,348.97,2080.54,40060.75,1.46,1.86,14.09,0,0.0,11531,1.94,37.38,0.0,89.72,0.0,1801.94,713.08,0.0,39.25,42,17552,2.0,40,637.9000000000001,37.0,18.65,10776.64,96,0.0,34.58,16403.73,DamageDamageTankSupportSupport,Symmetra,0
EMEA,S2,Round Robin,EMEA_S2_RR_W2_D1_M1,2025-05-17T17:32:36,1,Busan,Control,Team Peps,26529,913.9200000000001,1.25,274,2400.0,0.14,1977.92,1.0,2162.67,97,129,124.0,1576.1499999999999,678.57,2193.41,33161.25,1.2,0.0,10.92,0,1.25,11881,1.83,36.25,0.07,76.25,0.07,3795.5,155.0,1.0,35.0,28,18876,0.0,29,895.35,21.0,16.41,14851.25,61,0.25,26.25,23595.0,DamageDamageTankSupportSupport,Juno,0
EMEA,S2,Round Robin,EMEA_S2_RR_W2_D1_M1,2025-05-17T17:32:36,1,Busan,Control,Twisted Minds,36393,933.49,1.25,303,2400.0,0.45,796.07,1.0,5384.08,90,106,157.0,1526.19,638.02,2120.29,45491.25,1.17,0.0,20.51,0,2.5,17011,1.65,27.5,0.08,105.0,0.12,2889.18,196.25,2.0,60.0,48,13494,0.0,22,403.78,28.0,31.83,21263.75,84,0.34,35.0,16867.5,DamageDamageTankSupportSupport,Genji,1
EMEA,S2,Round Robin,EMEA_S2_RR_W2_D1_M1,2025-05-17T17:32:36,2,New Junk City,Flash,Team Peps,17569,2643.42,0.0,257,2260.0,0.42000000000000004,4774.62,0.0,1814.33,110,133,64.0,2174.38,1131.46,3463.46,23321.68,1.87,0.0,4.66,0,3.98,10886,2.67,39.81,0.33,37.16,0.37,2864.5,84.94999999999999,3.0,18.58,14,13431,0.0,30,1676.37,15.0,7.33,14450.44,28,0.75,19.91,17828.760000000002,DamageDamageTankSupportSupport,Symmetra,0
EMEA,S2,Round Robin,EMEA_S2_RR_W2_D1_M1,2025-05-17T17:32:36,2,New Junk City,Flash,Twisted Minds,28973,441.58,0.0,349,2260.0,0.25,739.24,0.0,4179.5,46,105,85.0,1398.66,348.64,1936.4099999999999,38459.74,1.43,0.0,30.58,0,1.33,8366,1.68,19.9,0.06,102.21,0.06,2461.25,112.83,1.0,41.150000000000006,31,7697,0.0,15,330.0,30.0,40.5,11105.31,77,0.17,39.82,10217.25,DamageDamageTankSupportSupport,Lucio,1
EMEA,S2,Round Robin,EMEA_S2_RR_W2_D1_M2,2025-05-17T18:42:33,1,Busan,Control,Al qadsiah,32543,365.90999999999997,0.0,299,2125.0,1.0,1175.34,0.0,9173.0,64,136,87.0,1254.57,309.03,1629.1399999999999,45943.07,1.29,0.0,67.08,0,1.41,9173,1.5899999999999999,15.530000000000001,0.03,136.93,0.03,5134.5,122.82,1.0,52.24,37,15456,0.0,11,579.26,35.0,85.25,12950.11,97,0.06,49.41,21820.24,DamageDamageTankSupportSupport,Lucio,1
EMEA,S2,Round Robin,EMEA_S2_RR_W2_D1_M2,2025-05-17T18:42:33,1,Busan,Control,Frost Tails,25305,1418.16,0.0,276,2125.0,0.45999999999999996,11358.93,0.0,1239.22,78,146,64.0,3931.6099999999997,1252.72,6349.0599999999995,35724.71,1.65,0.0,3.12,0,4.2299999999999995,8715,2.2,49.400000000000006,0.43,31.060000000000002,0.62,2372.58,90.35,3.0,12.71,9,15590,0.0,35,3223.04,11.0,4.49,12303.529999999999,22,1.17,15.540000000000001,22009.41,DamageDamageTankSupportSupport,Freja,0
EMEA,S2,Round Robin,EMEA_S2_RR_W2_D1_M2,2025-05-17T18:42:33,2,Runasapi,Push,Al qadsiah,37918,492.66,0.0,305,3155.0,0.98,1224.66,0.0,2359.3999999999996,74,121,215.0,1454.04,429.01,1893.98,36055.16,1.65,0.0,19.98,0,4.75,11797,2.15,23.759999999999998,0.22,95.08,0.28,4470.0,204.44,5.0,39.93,42,19397,0.0,25,533.93,42.0,29.6,11217.429999999998,100,0.63,39.95,18444.06,DamageDamageTankSupportSupport,Dva,1
EMEA,S2,Round Robin,EMEA_S2_RR_W2_D1_M2,2025-05-17T18:42:33,2,Runasapi,Push,Frost Tails,36491,864.03,0.0,314,3155.0,0.12,1685.69,0.0,1174.78,60,126,536.0,2535.21,616.15,3140.64,34698.26,1.89,0.0,6.9399999999999995,0,0.95,9762,2.12,39.95,0.07,54.2,0.07,2186.11,509.65999999999997,1.0,27.57,29,17164,0.0,42,733.8299999999999,25.0,10.52,9282.41,57,0.14,23.78,16320.759999999998,DamageDamageTankSupportSupport,Symmetra,0
EMEA,S2,Round Robin,EMEA_S2_RR_W2_D1_M3,2025-05-17T19:45:11,1,Busan,Control,GenG,21097,1202.6599999999999,0.0,321,2185.0,0.33,2386.8500000000004,0.0,2908.77,75,103,60.0,2795.56,906.6999999999999,3643.84,28966.140000000003,1.56,0.0,8.620000000000001,0,1.37,6555,2.01,26.080000000000002,0.12,39.81,0.2,1888.6000000000001,82.38000000000001,1.0,13.72,10,8027,0.0,19,1003.0,12.0,11.32,9000.0,29,0.5,16.48,11021.05,DamageDamageTankSupportSupport,Orisa,0
EMEA,S2,Round Robin,EMEA_S2_RR_W2_D1_M3,2025-05-17T19:45:11,1,Busan,Control,Virtuspro,22964,1438.7199999999998,0.0,290,2185.0,0.33,1716.98,0.0,4692.5,86,123,65.0,2024.36,621.16,2806.3,31529.52,1.65,0.0,21.16,0,1.37,10420,2.2399999999999998,16.490000000000002,0.14,63.16,0.14,5134.34,89.23,1.0,35.7,26,11740,0.0,12,652.12,19.0,32.0,14306.630000000001,46,0.2,26.080000000000002,16118.990000000002,DamageDamageTankSupportSupport,Ana,1
EMEA,S2,Round Robin,EMEA_S2_RR_W2_D1_M3,2025-05-17T19:45:11,2,Runasapi,Push,GenG,32822,1118.9299999999998,0.0,296,3440.0,0.71,1965.9,0.0,1671.6,77,127,629.0,1720.05,638.98,2237.64,28623.84,1.61,0.0,10.75,0,3.48,14757,2.1,35.760000000000005,0.22000000000000003,62.78,0.23,2514.03,548.55,4.0,28.79,33,21962,0.0,41,890.0999999999999,31.0,14.45,12869.48,72,0.55,27.03,19152.91,DamageDamageTankSupportSupport,Illari,0
EMEA,S2,Round Robin,EMEA_S2_RR_W2_D1_M3,2025-05-17T19:45:11,2,Runasapi,Push,Virtuspro,42363,560.45,0.0,303,3440.0,0.36,1388.24,0.0,2381.76,73,125,260.0,1554.68,370.15999999999997,1993.15,36944.479999999996,1.42,0.0,19.75,0,1.74,12476,1.83,27.03,0.08,92.44,0.08,2866.74,226.73999999999998,2.0,34.01,39,18208,0.0,31,637.45,40.0,26.15,10880.23,106,0.2,34.88,15879.06,DamageDamageTankSupportSupport,Orisa,1
EMEA,S2,Round Robin,EMEA_S2_RR_W2_D1_M3,2025-05-17T19:45:11,3,Suravasa,Flash,GenG,37005,1745.71,0.88,253,3425.0,0.14,4751.79,1.0,3411.5,111,137,191.0,2837.0899999999997,1220.09,3765.79,32413.14,1.53,0.88,8.06,0,0.88,20761,2.06,27.16,0.1,44.67,0.11,4641.6900000000005,167.3,1.0,25.41,29,24719,1.0,31,1362.3400000000001,22.0,13.27,18184.81,51,0.2,19.27,21651.68,DamageDamageTankSupportSupport,Lucio,0
EMEA,S2,Round Robin,EMEA_S2_RR_W2_D1_M3,2025-05-17T19:45:11,3,Suravasa,Flash,Virtuspro,42896,473.28,0.0,311,3425.0,0.37,1777.6100000000001,0.0,1986.6,48,141,216.0,1793.15,318.41999999999996,2502.9700000000003,37573.14,1.33,0.0,18.55,0,1.76,8156,1.69,20.15,0.08,73.58,0.11,6674.67,189.20000000000002,2.0,41.17,47,23794,0.0,23,749.87,31.0,30.979999999999997,7143.95,84,0.22999999999999998,27.15,20841.47,DamageDamageTankSupportSupport,Winston,1
EMEA,S2,Round Robin,EMEA_S2_RR_W2_D2_M1,2025-05-18T18:09:40,1,Ilios,Control,Quick Esports,28234,1762.84,0.0,290,2815.0,0.26,2628.42,0.0,2063.54,91,119,245.0,2088.21,827.9,2942.57,30089.52,1.44,0.0,7.86,0,2.14,14407,2.07,36.24,0.17,53.28,0.17,3094.7,261.09999999999997,2.0,26.65,25,15903,0.0,34,956.46,20.0,12.07,15353.82,50,0.4,21.32,16948.14,DamageDamageTankSupportSupport,Winston,0
EMEA,S2,Round Robin,EMEA_S2_RR_W2_D2_M1,2025-05-18T18:09:40,1,Ilios,Control,The Ultimates,35302,604.81,0.0,329,2815.0,1.33,1121.74,0.0,2735.9,72,99,281.0,1634.03,331.84,2246.0,37622.020000000004,1.57,0.0,21.43,0,5.33,10022,2.1,21.31,0.22,86.32,0.24,2769.55,299.46999999999997,5.0,38.37,36,12482,0.0,20,553.63,34.0,30.33,10680.630000000001,81,0.49,36.23,13302.3,DamageDamageTankSupportSupport,Lucio,1
EMEA,S2,Round Robin,EMEA_S2_RR_W2_D2_M1,2025-05-18T18:09:40,2,Circuit Royal,Escort,Quick Esports,38726,1263.25,0.0,266,3645.0,1.07,2295.3,0.0,7787.29,98,136,472.0,1130.44,594.1700000000001,1716.86,31873.26,1.26,0.0,25.87,0,3.29,26291,1.98,20.59,0.11,89.71,0.14,5027.51,388.47999999999996,4.0,58.44,71,27243,0.0,25,738.5699999999999,44.0,40.96,21638.68,109,0.32,36.21,22422.23,DamageDamageTankSupportSupport,Illari,1
EMEA,S2,Round Robin,EMEA_S2_RR_W2_D2_M1,2025-05-18T18:09:40,2,Circuit Royal,Escort,The Ultimates,41904,1581.67,0.0,287,3645.0,0.12,2209.04,0.0,2700.46,85,128,401.0,2183.14,952.1300000000001,2878.35,34488.89,1.24,0.0,7.88,0,0.82,22032,1.88,36.21,0.04,56.79,0.06,2145.0,330.04,1.0,31.28,38,19305,0.0,44,789.01,25.0,12.18,18133.34,69,0.11,20.580000000000002,15888.89,DamageDamageTankSupportSupport,Ramattra,0
EMEA,S2,Round Robin,EMEA_S2_RR_W2_D2_M1,2025-05-18T18:09:40,3,Hollywood,Hybrid,Quick Esports,18533,1226.26,0.0,260,1545.0,1.0,1452.3,0.0,12575.0,101,139,78.0,1382.7199999999998,655.4300000000001,1864.23,35986.41,1.14,0.0,46.5,0,1.94,12575,1.69,9.7,0.08,97.08,0.08,14976.0,151.45000000000002,1.0,58.25,30,14976,0.0,5,775.31,17.0,75.0,24417.48,50,0.2,33.019999999999996,29079.61,DamageDamageTankSupportSupport,Tracer,1
EMEA,S2,Round Robin,EMEA_S2_RR_W2_D2_M1,2025-05-18T18:09:40,3,Hollywood,Hybrid,The Ultimates,18765,3114.0,0.0,292,1545.0,0.0,10295.0,0.0,1586.4,66,142,42.0,7093.34,2843.33,9467.67,36436.9,1.5,0.0,3.13,0,0.0,6018,2.17,33.02,0.0,21.36,0.0,4062.73,81.56,0.0,5.82,3,10424,0.0,17,4558.0,5.0,4.470000000000001,11685.44,11,0.0,9.7,20240.78,DamageDamageTankSupportSupport,Lifeweaver,0
EMEA,S2,Round Robin,EMEA_S2_RR_W2_D2_M1,2025-05-18T18:09:40,4,Suravasa,Flash,Quick Esports,31175,848.4799999999999,1.84,300,3270.0,0.11,2478.4,2.0,1677.53,70,129,198.0,1872.47,564.4599999999999,2837.07,28600.91,1.43,0.0,6.16,0,0.92,13761,1.77,44.95,0.07,52.29,0.07,1584.87,181.65,1.0,32.11,35,16179,0.0,49,768.0699999999999,22.0,9.72,12624.77,57,0.25,20.19,14843.119999999999,DamageDamageTankSupportSupport,Brigitte,0
EMEA,S2,Round Robin,EMEA_S2_RR_W2_D2_M1,2025-05-18T18:09:40,4,Suravasa,Flash,The Ultimates,38460,344.47,1.83,316,3270.0,1.0,902.98,2.0,1858.42,54,130,217.0,1082.99,255.14000000000001,1401.48,35284.4,1.29,2.7600000000000002,35.64,0,1.83,10565,1.84,22.009999999999998,0.06,122.02,0.06,3593.8,199.07999999999998,2.0,55.05,60,16381,3.0,24,364.03,47.0,48.44,9692.66,133,0.15,43.12,15028.44,DamageDamageTankSupportSupport,Freja,1
EMEA,S2,Round Robin,EMEA_S2_RR_W2_D2_M1,2025-05-18T18:09:40,5,Runasapi,Push,Quick Esports,29320,1117.92,0.0,299,3360.0,0.29000000000000004,1339.63,0.0,1806.12,83,118,555.0,1364.08,624.53,1740.44,26178.57,1.37,0.89,12.17,0,1.78,12155,1.79,32.14,0.09,75.0,0.09,1832.88,495.54,2.0,27.689999999999998,31,14663,1.0,36,574.4200000000001,31.0,16.13,10852.68,84,0.25,27.69,13091.970000000001,DamageDamageTankSupportSupport,Dva,1
