region,stage,phase,match_id,match_date,team,Damage Dealt,Damage Mitigated/Eliminations,Environmental Kills/10m,Damage as percent of total output,Time Played,Solo Kills/Deaths Ratio,Healing Done/Eliminations,Environmental Kills,Damage Mitigated/Deaths,Damage Mitigated as percent of total output,Healing Done as percent of total output,Objective Time,Damage Dealt/(Eliminations + Assists),Damage Mitigated/(Eliminations + Assists),Damage Dealt/Eliminations,Damage Dealt/10m,Final Blows/(Eliminations + Assists),Multi Kills/10m,K/D Ratio,Solo Kills/Damage Dealt Ratio,Solo Kills/10m,Damage Mitigated,Final Blows/Eliminations,Deaths/10m,Solo Kills/(Eliminations + Assists) Ratio,Eliminations/10m,Solo Kills/Eliminations Ratio,Healing Done/Deaths,Objective Time/10m,Solo Kills,Assists/10m,Assists,Healing Done,Multi Kills,Deaths,Healing Done/(Eliminations + Assists),Final Blows,(Eliminations + Assists)/Deaths,Damage Mitigated/10m,Eliminations,Solo Kills/Final Blows Ratio,Final Blows/10m,Healing Done/10m,Role,Result
EMEA,S1,Round Robin,EMEA_S1_RR_W3_D1_M2,2025-02-14T20:00:18,GenG,146238,3281.59,2.98,864,12815.0,1.12,3546.2999999999997,4.0,11181.34,326,311,1361.0,4746.05,2239.37,6847.82,102847.47,3.88,3.25,41.74,0,6.210000000000001,78166,5.07,91.09,0.27,230.61,0.34,7515.820000000001,940.77,8.0,121.49,175,56861,5.0,127,1545.84,116.0,65.59,54547.82,325,0.73,83.16,38803.200000000004,DamageDamageTankSupportSupportDamageDamageTankSupportSupportDamageDamageTankSupportSupport,1
EMEA,S1,Round Robin,EMEA_S1_RR_W3_D1_M2,2025-02-14T20:00:18,Vision Esports,148325,2537.88,1.48,889,12815.0,2.3200000000000003,6283.87,2.0,8874.26,230,381,1330.0,5597.38,1688.11,7854.5,104659.89,4.6,0.0,39.77,0,12.93,55050,6.1899999999999995,86.14,0.66,205.23,0.84,11130.33,939.93,17.0,110.16,154,75586,0.0,120,2387.93,124.0,62.67,38450.04,287,1.93,88.85,52671.53,DamageDamageTankSupportSupportDamageDamageTankSupportSupportDamageDamageTankSupportSupport,0
EMEA,S1,Round Robin,EMEA_S1_RR_W3_D1_M3,2025-02-14T21:52:48,Team Peps,173693,4534.58,0.0,1469,14076.0,2.2800000000000002,10157.46,0.0,22084.69,390,640,1390.0,9340.86,2999.39,13071.78,183227.35,6.7,2.9,129.94,0,8.47,69561,8.47,120.17,0.5399999999999999,421.0,0.58,29491.83,1587.82,7.0,210.0,199,89979,3.0,121,4025.16,136.0,198.31,73871.93,385,1.21,149.03,96259.37,DamageDamageTankSupportSupportDamageDamageTankSupportSupportDamageDamageTankSupportSupportDamageDamageTankSupportSupportDamageDamageTankSupportSupport,1
EMEA,S1,Round Robin,EMEA_S1_RR_W3_D1_M3,2025-02-14T21:52:48,The Ultimates,166349,9569.74,0.0,1412,14275.0,1.96,12507.869999999999,0.0,16095.7,459,628,1378.0,13571.36,6450.06,17155.85,173531.1,6.17,2.32,89.72,0,9.22,85676,7.9,147.26,0.53,338.47,0.6,18486.23,1546.72,10.0,160.91,157,81455,2.0,138,9282.04,120.0,138.1,87876.68,336,1.1400000000000001,120.27,84367.77,DamageDamageTankSupportSupportDamageDamageTankSupportSupportDamageDamageTankSupportSupportDamageDamageTankSupportSupportDamageDamageTankSupportSupport,1
EMEA,S1,Round Robin,EMEA_S1_RR_W3_D2_M1,2025-02-15T18:28:46,Al qadsiah,71661,2198.32,1.43,857,5859.0,4.7,3796.25,1.0,24582.35,280,363,338.0,4290.18,1597.73,5582.84,112857.75,4.41,0.0,142.72,0,9.11,34616,5.29,52.269999999999996,0.23,337.75,0.46,22397.8,525.03,6.0,166.32,109,36823,0.0,35,1504.3,85.0,216.77,55332.11,222,2.97,130.11,57513.85,DamageDamageTankSupportSupportDamageDamageTankSupportSupportDamageDamageTankSupportSupport,1
EMEA,S1,Round Robin,EMEA_S1_RR_W3_D2_M1,2025-02-15T18:28:46,Sakura,68355,7285.5599999999995,0.0,918,5865.0,0.63,10395.6,0.0,5465.37,247,335,303.0,14584.87,5699.41,19452.48,106666.08,5.47,0.0,13.73,0,5.96,31142,6.46,131.29,0.44,117.93,0.46,4801.34,480.02,4.0,51.08,36,26173,0.0,86,3803.81,35.0,19.58,49599.64,80,0.75,52.25,41273.01,DamageDamageTankSupportSupportDamageDamageTankSupportSupportDamageDamageTankSupportSupport,0
EMEA,S1,Round Robin,EMEA_S1_RR_W3_D2_M2,2025-02-15T19:25:13,Twisted Minds,78742,3790.8100000000004,0.0,842,8270.0,0.64,6899.84,0.0,6267.89,257,401,624.0,5122.2,2535.1800000000003,7061.53,83799.7,3.9699999999999998,0.0,39.03,0,3.61,38891,5.6499999999999995,78.42,0.24,183.35,0.27,14819.67,699.95,3.0,94.41,98,52988,0.0,69,2792.39,67.0,61.79,41219.42,179,0.5800000000000001,68.38,55094.97,DamageDamageTankSupportSupportDamageDamageTankSupportSupportDamageDamageTankSupportSupport,0
EMEA,S1,Round Robin,EMEA_S1_RR_W3_D2_M2,2025-02-15T19:25:13,Virtuspro,97440,3838.29,0.0,928,8270.0,3.35,4377.31,0.0,13909.84,220,352,482.0,6537.14,2869.45,8650.31,106445.26,4.4,0.0,52.56,0,10.14,40035,5.69,69.17,0.5,188.79,0.75,7997.0199999999995,527.92,8.0,81.33,78,41741,0.0,68,2193.95,68.0,69.01,44623.81,171,1.45,76.77,44853.39,DamageDamageTankSupportSupportDamageDamageTankSupportSupportDamageDamageTankSupportSupport,1
EMEA,S1,Round Robin,EMEA_S1_RR_W3_D3_M1,2025-02-16T19:00:31,Al qadsiah,191628,4921.7,0.0,1134,16305.0,1.57,8059.04,0.0,13655.14,365,501,2034.0,7944.27,3302.91,10772.48,142057.99,5.3,1.7399999999999998,44.73,0,9.51,95891,7.14,118.61999999999999,0.56,256.02,0.69,13302.18,1534.4,12.0,134.99,189,100163,3.0,164,3801.96,130.0,67.92,69979.86,351,1.74,95.47,75723.45,DamageDamageTankSupportSupportDamageDamageTankSupportSupportDamageDamageTankSupportSupportDamageDamageTankSupportSupport,1
EMEA,S1,Round Robin,EMEA_S1_RR_W3_D3_M1,2025-02-16T19:00:31,The Ultimates,201156,4867.17,0.0,1124,16305.0,1.12,8018.5,0.0,20278.95,369,508,1816.0,6916.73,3522.96,9587.46,149302.78,5.36,5.29,68.63,0,5.1,116094,7.03,95.45,0.22,305.5,0.29000000000000004,16953.45,1360.08,7.0,168.34,231,104575,7.0,130,2985.31,162.0,105.72,85552.8,421,0.71,117.06,77556.18000000001,DamageDamageTankSupportSupportDamageDamageTankSupportSupportDamageDamageTankSupportSupportDamageDamageTankSupportSupport,1
EMEA,S1,Round Robin,EMEA_S1_RR_W3_D3_M2,2025-02-16T20:11:08,Team Peps,104393,4071.2200000000003,1.98,864,9460.0,0.49,6787.41,2.0,9462.38,255,381,1031.0,6917.74,3012.52,9153.82,100101.06,4.21,1.84,29.16,0,3.4,49878,5.57,96.2,0.38,172.9,0.4,7919.24,986.56,4.0,73.72,77,56511,2.0,102,3214.76,69.0,40.69,48721.93,178,0.65,66.38,54428.22,DamageDamageTankSupportSupportDamageDamageTankSupportSupportDamageDamageTankSupportSupport,0
EMEA,S1,Round Robin,EMEA_S1_RR_W3_D3_M2,2025-02-16T20:11:08,Virtuspro,117986,2660.05,1.13,867,9460.0,1.65,4598.64,1.0,17288.059999999998,279,354,1284.0,4911.82,1779.99,6988.04,113472.95999999999,3.97,0.85,62.04,0,6.2299999999999995,57014,5.63,69.47,0.21000000000000002,248.24,0.33,12271.86,1220.2,7.0,141.58,147,54887,1.0,72,1818.16,101.0,98.36,56031.91,260,0.88,95.08,52201.5,DamageDamageTankSupportSupportDamageDamageTankSupportSupportDamageDamageTankSupportSupport,1
EMEA,S1,Round Robin,EMEA_S1_RR_W4_D1_M1,2025-02-21T18:42:45,Twisted Minds,99177,3343.72,2.41,861,8310.0,2.14,5687.42,2.0,21414.17,255,384,608.0,4895.38,2081.7400000000002,6569.2699999999995,108907.01000000001,4.17,0.0,117.46000000000001,0,5.0600000000000005,48645,5.33,42.769999999999996,0.26,249.28,0.28,37971.66,651.8,5.0,114.61,104,53090,0.0,40,2242.52,84.0,186.04,53299.93,227,0.5800000000000001,91.52,58044.39,DamageDamageTankSupportSupportDamageDamageTankSupportSupportDamageDamageTankSupportSupport,1
EMEA,S1,Round Robin,EMEA_S1_RR_W4_D1_M1,2025-02-21T18:42:45,Vision Esports,86360,6798.25,0.0,846,8310.0,0.0,9329.48,0.0,8209.54,271,382,784.0,13891.25,4627.96,17507.24,94501.21,3.8,0.0,19.580000000000002,0,0.0,46313,4.9399999999999995,96.07,0.0,117.08,0.0,9373.41,831.42,0.0,62.26,57,47931,0.0,88,4003.54,40.0,30.55,52189.0,109,0.0,42.78,52514.64,DamageDamageTankSupportSupportDamageDamageTankSupportSupportDamageDamageTankSupportSupport,0
EMEA,S1,Round Robin,EMEA_S1_RR_W4_D1_M2,2025-02-21T20:31:10,Al qadsiah,181704,7052.85,0.0,1347,16845.0,2.38,9703.74,0.0,17612.66,480,673,1765.0,9486.6,4956.28,12674.51,159630.31,6.82,0.63,90.83,0,10.01,98490,8.69,159.53,0.53,352.64,0.5700000000000001,26771.66,1563.17,11.0,166.17,192,107355,1.0,176,4772.78,144.0,137.82,87884.40000000001,397,1.27,128.68,95905.18000000001,DamageDamageTankSupportSupportDamageDamageTankSupportSupportDamageDamageTankSupportSupportDamageDamageTankSupportSupportDamageDamageTankSupportSupport,1
EMEA,S1,Round Robin,EMEA_S1_RR_W4_D1_M2,2025-02-21T20:31:10,Virtuspro,218495,5945.33,1.26,1489,16845.0,2.56,7002.85,2.0,19739.06,435,574,2175.0,10395.85,4227.38,13783.49,196193.51,6.84,7.04,127.61,0,8.91,105820,9.17,130.25,0.27999999999999997,420.99,0.37,22015.39,1922.3799999999999,9.0,214.54,237,88580,7.0,146,3016.1800000000003,170.0,194.05,90668.41,461,1.09,155.35,78826.17,DamageDamageTankSupportSupportDamageDamageTankSupportSupportDamageDamageTankSupportSupportDamageDamageTankSupportSupportDamageDamageTankSupportSupport,1
EMEA,S1,Round Robin,EMEA_S1_RR_W4_D1_M3,2025-02-21T21:54:29,GenG,155522,4188.45,0.0,1235,13710.0,1.26,7773.01,0.0,11777.12,291,475,1390.0,9100.6,3139.43,12835.45,134620.89,5.09,0.0,47.24,0,5.21,57777,7.04,114.03,0.27,229.51,0.37,10558.11,1248.94,6.0,102.72,116,68835,0.0,130,3490.77,97.0,66.0,51052.799999999996,261,0.8200000000000001,85.17999999999999,60215.649999999994,DamageDamageTankSupportSupportDamageDamageTankSupportSupportDamageDamageTankSupportSupportDamageDamageTankSupportSupport,1
EMEA,S1,Round Robin,EMEA_S1_RR_W4_D1_M3,2025-02-21T21:54:29,Team Peps,169186,3656.49,1.79,1222,13710.0,2.2,6863.04,2.0,18126.899999999998,289,490,1517.0,7716.25,2711.51,10267.42,146713.91,5.9,0.0,81.64,0,7.99,66795,7.59,85.17999999999999,0.51,288.64,0.64,22372.170000000002,1284.65,9.0,142.57,162,85350,0.0,97,2867.09,127.0,124.28,55976.33,328,1.44,111.39,73559.12,DamageDamageTankSupportSupportDamageDamageTankSupportSupportDamageDamageTankSupportSupportDamageDamageTankSupportSupport,1
EMEA,S1,Round Robin,EMEA_S1_RR_W4_D2_M1,2025-02-22T18:51:05,Sakura,178278,3251.7,0.0,1199,15585.0,0.9,6513.93,0.0,8301.46,297,501,1409.0,7239.01,2357.19,9637.58,137142.23,5.6,2.56,44.99,0,5.15,64066,7.3500000000000005,129.5,0.26,277.5,0.34,11375.689999999999,961.1,6.0,126.39,154,87615,3.0,174,2942.9,137.0,65.82000000000001,50074.159999999996,363,0.81,105.38,68479.82,DamageDamageTankSupportSupportDamageDamageTankSupportSupportDamageDamageTankSupportSupportDamageDamageTankSupportSupport,1
EMEA,S1,Round Robin,EMEA_S1_RR_W4_D2_M1,2025-02-22T18:51:05,Team Peps,182434,2199.45,0.0,1189,15585.0,1.05,4805.0,0.0,9731.21,291,521,1793.0,6281.87,1678.17,7955.37,140971.85,5.53,2.16,73.62,0,5.8500000000000005,57094,7.24,106.48,0.3,356.76,0.37,16088.65,1326.63,8.0,173.54,232,97014,3.0,138,2248.86,173.0,112.7,43868.75,478,0.8,128.75,73687.89,DamageDamageTankSupportSupportDamageDamageTankSupportSupportDamageDamageTankSupportSupportDamageDamageTankSupportSupport,1
EMEA,S1,Round Robin,EMEA_S1_RR_W4_D2_M2,2025-02-22T20:53:48,GenG,208429,4501.07,0.84,1576,18775.0,2.05,9470.210000000001,1.0,11248.54,312,614,1507.0,10303.02,3006.56,14253.73,167635.39,7.36,2.65,59.269999999999996,0,12.33,70066,9.28,146.5,0.9,318.3,1.1,15093.51,1238.28,16.0,135.26,165,95886,3.0,185,4487.67,154.0,86.29,54847.79,390,2.05,124.66,77433.93,DamageDamageTankSupportSupportDamageDamageTankSupportSupportDamageDamageTankSupportSupportDamageDamageTankSupportSupportDamageDamageTankSupportSupport,1
EMEA,S1,Round Robin,EMEA_S1_RR_W4_D2_M2,2025-02-22T20:53:48,The Ultimates,209353,3161.74,1.5899999999999999,1603,18775.0,3.6100000000000003,7224.610000000001,2.0,11593.18,321,576,1965.0,8395.47,2165.21,11397.34,167625.36,7.14,3.92,106.84,0,10.24,61365,9.05,125.50999999999999,0.54,378.52,0.6,15404.529999999999,1609.55,13.0,162.20000000000002,203,90026,5.0,155,3143.27,181.0,144.44,50045.44,478,1.72,143.43,72376.47,DamageDamageTankSupportSupportDamageDamageTankSupportSupportDamageDamageTankSupportSupportDamageDamageTankSupportSupportDamageDamageTankSupportSupport,1
EMEA,S1,Round Robin,EMEA_S1_RR_W4_D3_M1,2025-02-23T18:25:15,Virtuspro,133779,2241.19,0.56,894,9500.0,1.63,3776.54,1.0,16000.3,216,387,887.0,4420.0199999999995,1542.9199999999998,6046.96,129031.05,4.08,8.47,97.04,0,6.53,56943,5.4799999999999995,62.91,0.22000000000000003,321.44,0.31,15796.779999999999,773.24,8.0,165.9,153,61112,7.0,70,1804.75,118.0,145.91,50388.119999999995,313,0.9,119.41,63470.93,DamageDamageTankSupportSupportDamageDamageTankSupportSupportDamageDamageTankSupportSupport,1
EMEA,S1,Round Robin,EMEA_S1_RR_W4_D3_M1,2025-02-23T18:25:15,Vision Esports,110133,4308.4800000000005,0.0,878,9500.0,0.52,8719.77,0.0,4562.11,217,406,837.0,6961.1900000000005,2779.77,10309.53,107680.91,4.04,4.1899999999999995,20.81,0,4.07,44868,5.51,121.22,0.24,159.25,0.3,8033.7,824.89,4.0,85.14,93,62229,3.0,120,3752.57,70.0,32.36,41174.14,169,0.6900000000000001,62.92,60099.3,DamageDamageTankSupportSupportDamageDamageTankSupportSupportDamageDamageTankSupportSupport,0
EMEA,S1,Round Robin,EMEA_S1_RR_W4_D3_M2,2025-02-23T19:34:23,The Ultimates,107123,3157.47,1.08,907,10005.0,0.51,6268.24,1.0,6784.41,246,349,847.0,6485.78,2203.79,8760.33,97072.41,4.33,1.08,29.75,0,2.9400000000000004,42609,5.22,97.38,0.2,168.62,0.21000000000000002,6191.21,752.19,3.0,78.98,86,45901,1.0,106,2435.8199999999997,70.0,41.87,39690.08,185,0.44,63.839999999999996,42047.21,DamageDamageTankSupportSupportDamageDamageTankSupportSupportDamageDamageTankSupportSupport,0
EMEA,S1,Round Robin,EMEA_S1_RR_W4_D3_M2,2025-02-23T19:34:23,Twisted Minds,116346,2674.38,1.08,916,10005.0,1.0,5355.2300000000005,1.0,9267.460000000001,217,366,673.0,4635.58,1783.7,6325.39,105371.17,4.04,2.67,63.97,0,2.33,46013,5.05,64.93,0.19,273.45,0.19,14796.98,598.58,3.0,142.11,151,59171,3.0,71,1849.79,105.0,101.18,39779.75,294,0.43,96.28999999999999,53134.25,DamageDamageTankSupportSupportDamageDamageTankSupportSupportDamageDamageTankSupportSupport,1
EMEA,S2,Playoffs,EMEA_S2_PO_GF_M1,2025-06-29T20:52:10,Al qadsiah,256594,8809.55,0.83,1529,19149.0,5.65,10853.28,1.0,62713.14,713,758,2916.0,10171.26,5831.79,15062.6,238969.27,8.1,9.44,156.41,0,19.4,178127,11.23,142.76,0.89,508.11,1.1800000000000002,37133.409999999996,2622.03,21.0,301.2,335,124831,10.0,150,5344.06,197.0,254.05,158141.25,545,3.19,188.95,125769.79,DamageDamageTankSupportSupportDamageDamageTankSupportSupportDamageDamageTankSupportSupportDamageDamageTankSupportSupportDamageDamageTankSupportSupportDamageDamageTankSupportSupport,1
EMEA,S2,Playoffs,EMEA_S2_PO_GF_M1,2025-06-29T20:52:10,Twisted Minds,246024,12766.72,0.8,1546,19810.0,1.28,17025.68,1.0,26170.11,667,786,2641.0,13632.21,9088.279999999999,19938.54,220631.93,7.9,4.07,61.17,0,7.5,166861,10.82,188.43,0.36,359.43,0.75,23236.92,2363.99,8.0,204.16,232,142251,5.0,207,6748.18,148.0,96.94,154312.30000000002,405,1.82,132.46,129356.9,DamageDamageTankSupportSupportDamageDamageTankSupportSupportDamageDamageTankSupportSupportDamageDamageTankSupportSupportDamageDamageTankSupportSupportDamageDamageTankSupportSupport,1
EMEA,S2,Playoffs,EMEA_S2_PO_LBF_M1,2025-06-29T18:21:26,Twisted Minds,207338,7720.200000000001,0.0,1400,16780.0,1.71,8829.11,0.0,20900.92,423,681,1966.0,10420.59,5695.08,14187.710000000001,187222.6,6.58,1.06,81.88,0,10.84,105456,8.93,155.99,0.65,366.75,0.7,19324.86,1731.5,14.0,183.18,191,113889,1.0,175,4545.13,146.0,129.77,94840.56,395,1.47,132.06,101602.68,DamageDamageTankSupportSupportDamageDamageTankSupportSupportDamageDamageTankSupportSupportDamageDamageTankSupportSupportDamageDamageTankSupportSupport,1
EMEA,S2,Playoffs,EMEA_S2_PO_LBF_M1,2025-06-29T18:21:26,Virtuspro,204747,3991.7400000000002,0.0,1501,16780.0,1.1300000000000001,6505.54,0.0,20851.79,365,634,1839.0,7712.77,2999.25,10511.58,182017.15,6.4,2.24,105.56,0,5.14,88044,8.57,132.07,0.22999999999999998,452.06,0.24,24354.21,1620.79,6.0,211.4,234,108380,2.0,146,3179.94,175.0,157.93,77004.6,508,0.6,156.02,99052.72,DamageDamageTankSupportSupportDamageDamageTankSupportSupportDamageDamageTankSupportSupportDamageDamageTankSupportSupportDamageDamageTankSupportSupport,1
EMEA,S2,Playoffs,EMEA_S2_PO_LBQF_M1,2025-06-22T17:53:24,GenG,127328,10878.84,0.0,1041,12095.0,0.47000000000000003,14938.869999999999,0.0,17503.219999999998,447,515,1161.0,11574.61,7103.51,16814.47,126385.32,4.73,2.07,76.21,0,1.98,64650,6.51,119.67,0.09,236.86,0.12,27358.09,998.87,2.0,131.01,128,87345,3.0,123,4880.25,85.0,120.61,64754.24,236,0.39,84.98,86228.62,DamageDamageTankSupportSupportDamageDamageTankSupportSupportDamageDamageTankSupportSupportDamageDamageTankSupportSupport,1
EMEA,S2,Playoffs,EMEA_S2_PO_LBQF_M1,2025-06-22T17:53:24,The Ultimates,150242,4547.13,0.0,1272,11904.0,9.26,9792.09,0.0,11286.39,228,498,858.0,11429.57,4082.0,13866.960000000001,151130.94,5.87,3.37,141.7,0,17.3,36788,7.03,87.98,1.08,317.95,1.1400000000000001,13992.6,736.14,18.0,119.94,128,69089,3.0,86,4108.63,116.0,175.2,39600.23,318,3.0300000000000002,113.45,66300.46,DamageDamageTankSupportSupportDamageDamageTankSupportSupportDamageDamageTankSupportSupportDamageDamageTankSupportSupport,1
EMEA,S2,Playoffs,EMEA_S2_PO_LBQF_M2,2025-06-22T19:09:11,Team Peps,103668,6456.03,0.8,848,10390.0,0.66,14264.81,1.0,6909.7,248,403,704.0,12829.84,4482.63,16282.89,88653.24,4.78,0.0,21.95,0,3.74,46823,5.75,90.92999999999999,0.37,121.15,0.45,11638.449999999999,665.1899999999999,4.0,66.83,81,77614,0.0,103,5103.84,57.0,33.76,41285.65,147,0.81,47.18,68067.53,DamageDamageTankSupportSupportDamageDamageTankSupportSupportDamageDamageTankSupportSupport,0
EMEA,S2,Playoffs,EMEA_S2_PO_LBQF_M2,2025-06-22T19:09:11,Virtuspro,137587,1871.3899999999999,0.0,957,10390.0,4.640000000000001,4160.66,0.0,13967.64,182,360,635.0,5769.83,1163.29,7563.95,120148.18,4.12,5.41,126.01,0,8.01,39064,5.36,47.99,0.32,256.56,0.41000000000000003,19125.63,577.05,9.0,116.83,131,62684,5.0,58,2071.76,102.0,175.04,33311.36,287,1.22,90.16,54309.88,DamageDamageTankSupportSupportDamageDamageTankSupportSupportDamageDamageTankSupportSupport,1
EMEA,S2,Playoffs,EMEA_S2_PO_LBSF_M1,2025-06-28T18:10:48,The Ultimates,145772,4790.49,0.0,1246,13325.0,3.39,9800.68,0.0,11137.74,262,492,975.0,9590.06,3631.18,13042.91,131213.52,6.17,0.0,57.58,0,12.36,58618,7.87,107.31,0.79,225.54,0.97,13792.67,855.9599999999999,14.0,85.68,97,70756,0.0,118,4349.86,106.0,78.66,52530.0,261,2.7,91.34,64197.55,DamageDamageTankSupportSupportDamageDamageTankSupportSupportDamageDamageTankSupportSupportDamageDamageTankSupportSupport,1
EMEA,S2,Playoffs,EMEA_S2_PO_LBSF_M1,2025-06-28T18:10:48,Virtuspro,140858,4434.7300000000005,0.0,1173,13325.0,3.75,7882.74,0.0,11807.720000000001,310,517,1225.0,7804.9,2996.66,10490.16,128224.44,5.92,0.0,91.53,0,9.969999999999999,61610,7.39,92.13,0.46,274.76,0.55,17798.33,1065.84,11.0,133.37,142,77985,0.0,107,3486.52,118.0,127.08,53172.54,303,1.31,107.33,72133.23,DamageDamageTankSupportSupportDamageDamageTankSupportSupportDamageDamageTankSupportSupportDamageDamageTankSupportSupport,1
EMEA,S2,Playoffs,EMEA_S2_PO_LBSF_M2,2025-06-28T19:50:42,Al qadsiah,30235,1219.73,0.0,230,2130.0,1.0,764.45,0.0,14988.0,150,121,195.0,1314.17,888.65,1700.4199999999998,42584.5,1.13,9.87,53.67,0,2.82,24632,1.5999999999999999,14.1,0.06,130.99,0.1,5990.17,274.65,2.0,67.61,48,13925,7.0,10,421.02,30.0,76.67,34692.96,93,0.6,42.25,19612.67,DamageDamageTankSupportSupport,1
EMEA,S2,Playoffs,EMEA_S2_PO_UBF_M1,2025-06-28T19:50:42,Al qadsiah,182620,6036.799999999999,0.0,1062,13805.0,1.0899999999999999,7877.49,0.0,20586.879999999997,437,501,1695.0,7028.66,4077.79,10262.41,157747.36,4.97,4.13,70.93,0,8.969999999999999,116780,7.12,125.33,0.51,324.62,0.66,19390.28,1465.67,10.0,176.07,201,100864,5.0,147,3377.51,131.0,114.92,99901.46,368,1.45,115.71000000000001,85660.69,DamageDamageTankSupportSupportDamageDamageTankSupportSupportDamageDamageTankSupportSupportDamageDamageTankSupportSupport,1
EMEA,S2,Playoffs,EMEA_S2_PO_UBF_M1,2025-06-28T19:50:42,Twisted Minds,217169,14321.2,1.03,1261,15935.0,0.48,10642.56,1.0,30471.5,572,663,1951.0,11086.14,11525.53,15233.43,197995.25,6.57,7.99,79.81,0,2.67,166930,8.29,159.39,0.09,387.39,0.1,21165.23,1739.22,3.0,203.52,230,120173,9.0,162,4609.71,156.0,120.19,155737.74,438,0.25,138.4,111060.58,DamageDamageTankSupportSupportDamageDamageTankSupportSupportDamageDamageTankSupportSupportDamageDamageTankSupportSupportDamageDamageTankSupportSupport,1
EMEA,S2,Playoffs,EMEA_S2_PO_UBSF_M1,2025-06-21T17:28:30,Al qadsiah,76553,2342.17,0.0,837,6485.0,4.11,3577.16,0.0,23684.079999999998,290,374,507.0,3729.46,1659.44,5132.84,108113.22,3.67,1.94,138.41,0,9.06,41978,4.63,41.15,0.33999999999999997,316.81,0.38,25014.62,751.18,7.0,138.18,97,41605,2.0,35,1806.43,76.0,199.8,54315.08,223,0.98,106.25999999999999,59813.18,DamageDamageTankSupportSupportDamageDamageTankSupportSupportDamageDamageTankSupportSupport,1
EMEA,S2,Playoffs,EMEA_S2_PO_UBSF_M1,2025-06-21T17:28:30,The Ultimates,72696,7388.67,0.0,905,6485.0,1.02,19387.15,0.0,5342.83,212,383,449.0,18916.1,6447.400000000001,23243.75,100842.51999999999,5.32,0.0,13.11,0,7.46,28439,6.71,106.26,0.76,92.67,0.8200000000000001,7041.92,643.91,6.0,32.67,30,36950,0.0,76,10628.94,35.0,18.03,40509.13,80,1.97,41.160000000000004,51061.94,DamageDamageTankSupportSupportDamageDamageTankSupportSupportDamageDamageTankSupportSupport,0
EMEA,S2,Playoffs,EMEA_S2_PO_UBSF_M2,2025-06-21T18:25:44,Twisted Minds,90529,3479.81,0.0,792,7455.0,0.5,5114.75,0.0,31845.739999999998,286,420,688.0,4735.88,2362.66,6338.0599999999995,112791.44,3.91,0.0,131.55,0,1.54,52186,5.16,47.53,0.04,294.86,0.05,27337.98,802.66,1.0,152.95000000000002,123,60132,0.0,44,2236.73,84.0,200.98,61450.36,233,0.1,104.79,71664.94,DamageDamageTankSupportSupportDamageDamageTankSupportSupportDamageDamageTankSupportSupport,1
EMEA,S2,Playoffs,EMEA_S2_PO_UBSF_M2,2025-06-21T18:25:44,Virtuspro,91628,7112.78,0.0,878,7455.0,1.29,9061.58,0.0,5355.2,255,368,820.0,14341.21,5821.24,16992.37,109687.79000000001,4.59,0.0,25.79,0,3.2199999999999998,35727,5.65,104.8,0.22999999999999998,121.53,0.31,13320.970000000001,999.9,3.0,42.589999999999996,39,42171,0.0,84,5171.25,44.0,34.28,43398.33,112,0.72,47.53,52668.880000000005,DamageDamageTankSupportSupportDamageDamageTankSupportSupportDamageDamageTankSupportSupport,0
EMEA,S2,Round Robin,EMEA_S2_RR_W1_D1_M1,2025-05-10T18:13:29,GenG,71466,8105.07,0.0,819,8450.0,1.15,27027.75,0.0,4742.39,245,434,462.0,9673.140000000001,3848.55,13873.17,75886.02,5.59,0.0,13.8,0,8.75,27981,6.86,120.53999999999999,1.11,92.78,1.17,5705.5,510.85,8.0,47.02,45,44618,0.0,112,6332.18,45.0,19.669999999999998,29983.15,89,1.76,47.19,47561.76,DamageDamageTankSupportSupportDamageDamageTankSupportSupportDamageDamageTankSupportSupport,0
EMEA,S2,Round Robin,EMEA_S2_RR_W1_D1_M1,2025-05-10T18:13:29,The Ultimates,96483,1576.7,2.11,970,8450.0,8.9,2663.44,2.0,22785.579999999998,202,328,465.0,3914.21,1051.27,4914.59,103192.11,4.3500000000000005,2.4,164.69,0,11.83,33350,5.53,48.24,0.41000000000000003,316.46,0.45,8116.18,508.32,11.0,115.87,106,36574,2.0,46,1291.72,109.0,198.24,36382.2,292,1.05,117.38,39215.79,DamageDamageTankSupportSupportDamageDamageTankSupportSupportDamageDamageTankSupportSupport,1
EMEA,S2,Round Robin,EMEA_S2_RR_W1_D1_M2,2025-05-10T20:22:37,Al qadsiah,204508,3157.56,0.0,1415,16280.0,3.52,6510.47,0.0,20871.15,378,704,2579.0,6229.72,2005.71,8466.28,189448.03,6.13,3.56,235.76,0,7.1000000000000005,73409,8.4,110.93,0.26,571.11,0.27,59229.07,2373.36,8.0,317.38,332,130741,3.0,126,3029.76,203.0,398.01,64329.41,603,0.71,192.66,121640.76,DamageDamageTankSupportSupportDamageDamageTankSupportSupportDamageDamageTankSupportSupportDamageDamageTankSupportSupportDamageDamageTankSupportSupport,1
